date,bdi_value,bdi_open,bdi_high,bdi_low,bdi_volume,bdi_change_pct,daily_change_pct,rolling_7d_avg,rolling_30d_avg,rolling_90d_avg,above_long_avg,is_spike,is_drop,is_outlier,year,month,quarter,weekday,source,data_type,granularity
2024-11-06,1427.0,1427.0,1427.0,1427.0,0.0,1.57,1.5658,1395.57,1673.4,1790.71,False,False,False,False,2024,11,4,Wednesday,investing_bdi_csv,freight_index,daily
2024-11-07,1451.0,1451.0,1451.0,1451.0,0.0,1.68,1.6819,1402.57,1652.07,1783.9,False,False,False,False,2024,11,4,Thursday,investing_bdi_csv,freight_index,daily
2024-11-08,1495.0,1495.0,1495.0,1495.0,0.0,3.03,3.0324,1416.86,1631.57,1778.06,True,False,False,False,2024,11,4,Friday,investing_bdi_csv,freight_index,daily
2024-11-11,1558.0,1558.0,1558.0,1558.0,0.0,4.21,4.214,1441.14,1614.03,1773.52,True,False,False,False,2024,11,4,Monday,investing_bdi_csv,freight_index,daily
2024-11-12,1634.0,1634.0,1634.0,1634.0,0.0,4.88,4.878,1477.71,1600.83,1770.12,True,False,False,False,2024,11,4,Tuesday,investing_bdi_csv,freight_index,daily
2024-11-13,1630.0,1630.0,1630.0,1630.0,0.0,-0.24,-0.2448,1514.29,1589.23,1767.19,True,False,False,False,2024,11,4,Wednesday,investing_bdi_csv,freight_index,daily
2024-11-14,1692.0,1692.0,1692.0,1692.0,0.0,3.8,3.8037,1555.29,1580.93,1764.44,True,False,False,False,2024,11,4,Thursday,investing_bdi_csv,freight_index,daily
2024-11-15,1785.0,1785.0,1785.0,1785.0,0.0,5.5,5.4965,1606.43,1576.17,1762.64,True,True,False,False,2024,11,4,Friday,investing_bdi_csv,freight_index,daily
2024-11-18,1756.0,1756.0,1756.0,1756.0,0.0,-1.62,-1.6246,1650.0,1571.13,1759.97,True,False,False,False,2024,11,4,Monday,investing_bdi_csv,freight_index,daily
2024-11-19,1627.0,1627.0,1627.0,1627.0,0.0,-7.35,-7.3462,1668.86,1563.37,1755.9,True,False,True,False,2024,11,4,Tuesday,investing_bdi_csv,freight_index,daily
2024-11-20,1616.0,1616.0,1616.0,1616.0,0.0,-0.68,-0.6761,1677.14,1557.27,1752.28,True,False,False,False,2024,11,4,Wednesday,investing_bdi_csv,freight_index,daily
2024-11-21,1576.0,1576.0,1576.0,1576.0,0.0,-2.48,-2.4752,1668.86,1550.13,1748.79,True,False,False,False,2024,11,4,Thursday,investing_bdi_csv,freight_index,daily
2024-11-22,1537.0,1537.0,1537.0,1537.0,0.0,-2.47,-2.4746,1655.57,1541.07,1744.62,True,False,False,False,2024,11,4,Friday,investing_bdi_csv,freight_index,daily
2024-11-25,1529.0,1529.0,1529.0,1529.0,0.0,-0.52,-0.5205,1632.29,1531.57,1740.48,True,False,False,False,2024,11,4,Monday,investing_bdi_csv,freight_index,daily
2024-11-26,1581.0,1581.0,1581.0,1581.0,0.0,3.4,3.4009,1603.14,1525.4,1736.98,True,False,False,False,2024,11,4,Tuesday,investing_bdi_csv,freight_index,daily
2024-11-27,1509.0,1509.0,1509.0,1509.0,0.0,-4.55,-4.5541,1567.86,1519.83,1732.98,True,False,False,False,2024,11,4,Wednesday,investing_bdi_csv,freight_index,daily
2024-11-28,1419.0,1419.0,1419.0,1419.0,0.0,-5.96,-5.9642,1538.14,1514.0,1728.03,False,False,True,False,2024,11,4,Thursday,investing_bdi_csv,freight_index,daily
2024-11-29,1354.0,1354.0,1354.0,1354.0,0.0,-4.58,-4.5807,1500.71,1506.6,1722.7,False,False,False,False,2024,11,4,Friday,investing_bdi_csv,freight_index,daily
2024-12-02,1298.0,1298.0,1298.0,1298.0,0.0,-4.14,-4.1359,1461.0,1498.33,1717.03,False,False,False,False,2024,12,4,Monday,investing_bdi_csv,freight_index,daily
2024-12-03,1237.0,1237.0,1237.0,1237.0,0.0,-4.7,-4.6995,1418.14,1490.23,1710.81,False,False,False,False,2024,12,4,Tuesday,investing_bdi_csv,freight_index,daily
2024-12-04,1180.0,1180.0,1180.0,1180.0,0.0,-4.61,-4.6079,1368.29,1481.4,1704.34,False,False,False,False,2024,12,4,Wednesday,investing_bdi_csv,freight_index,daily
2024-12-05,1160.0,1160.0,1160.0,1160.0,0.0,-1.69,-1.6949,1308.14,1472.83,1698.26,False,False,False,False,2024,12,4,Thursday,investing_bdi_csv,freight_index,daily
2024-12-06,1167.0,1167.0,1167.0,1167.0,0.0,0.6,0.6034,1259.29,1464.73,1692.69,False,False,False,False,2024,12,4,Friday,investing_bdi_csv,freight_index,daily
2024-12-09,1168.0,1168.0,1168.0,1168.0,0.0,0.09,0.0857,1223.43,1457.6,1687.06,False,False,False,False,2024,12,4,Monday,investing_bdi_csv,freight_index,daily
2024-12-10,1156.0,1156.0,1156.0,1156.0,0.0,-1.03,-1.0274,1195.14,1449.4,1681.27,False,False,False,False,2024,12,4,Tuesday,investing_bdi_csv,freight_index,daily
2024-12-11,1106.0,1106.0,1106.0,1106.0,0.0,-4.33,-4.3253,1167.71,1439.77,1674.83,False,False,False,False,2024,12,4,Wednesday,investing_bdi_csv,freight_index,daily
2024-12-12,1055.0,1055.0,1055.0,1055.0,0.0,-4.61,-4.6112,1141.71,1428.67,1667.69,False,False,False,False,2024,12,4,Thursday,investing_bdi_csv,freight_index,daily
2024-12-13,1051.0,1051.0,1051.0,1051.0,0.0,-0.38,-0.3791,1123.29,1417.77,1660.67,False,False,False,False,2024,12,4,Friday,investing_bdi_csv,freight_index,daily
2024-12-16,1071.0,1071.0,1071.0,1071.0,0.0,1.9,1.9029,1110.57,1407.67,1654.01,False,False,False,False,2024,12,4,Monday,investing_bdi_csv,freight_index,daily
2024-12-17,1053.0,1053.0,1053.0,1053.0,0.0,-1.68,-1.6807,1094.29,1395.93,1647.32,False,False,False,False,2024,12,4,Tuesday,investing_bdi_csv,freight_index,daily
2024-12-18,1028.0,1028.0,1028.0,1028.0,0.0,-2.37,-2.3742,1074.29,1382.63,1640.19,False,False,False,False,2024,12,4,Wednesday,investing_bdi_csv,freight_index,daily
2024-12-19,976.0,976.0,976.0,976.0,0.0,-5.06,-5.0584,1048.57,1366.8,1631.83,False,False,True,False,2024,12,4,Thursday,investing_bdi_csv,freight_index,daily
2024-12-20,990.0,990.0,990.0,990.0,0.0,1.43,1.4344,1032.0,1349.97,1624.03,False,False,False,False,2024,12,4,Friday,investing_bdi_csv,freight_index,daily
2024-12-23,994.0,994.0,994.0,994.0,0.0,0.4,0.404,1023.29,1331.17,1616.29,False,False,False,False,2024,12,4,Monday,investing_bdi_csv,freight_index,daily
2024-12-24,997.0,997.0,997.0,997.0,0.0,0.3,0.3018,1015.57,1309.93,1608.39,False,False,False,False,2024,12,4,Tuesday,investing_bdi_csv,freight_index,daily
2025-01-02,1029.0,1029.0,1029.0,1029.0,0.0,3.21,3.2096,1009.57,1289.9,1600.54,False,False,False,False,2025,1,1,Thursday,investing_bdi_csv,freight_index,daily
2025-01-03,1072.0,1072.0,1072.0,1072.0,0.0,4.18,4.1788,1012.29,1269.23,1592.91,False,False,False,False,2025,1,1,Friday,investing_bdi_csv,freight_index,daily
2025-01-06,1043.0,1043.0,1043.0,1043.0,0.0,-2.71,-2.7052,1014.43,1244.5,1584.86,False,False,False,False,2025,1,1,Monday,investing_bdi_csv,freight_index,daily
2025-01-07,1015.0,1015.0,1015.0,1015.0,0.0,-2.68,-2.6846,1020.0,1219.8,1576.56,False,False,False,False,2025,1,1,Tuesday,investing_bdi_csv,freight_index,daily
2025-01-08,966.0,966.0,966.0,966.0,0.0,-4.83,-4.8276,1016.57,1197.77,1568.17,False,False,False,False,2025,1,1,Wednesday,investing_bdi_csv,freight_index,daily
2025-01-09,969.0,969.0,969.0,969.0,0.0,0.31,0.3106,1013.0,1176.2,1559.43,False,False,False,False,2025,1,1,Thursday,investing_bdi_csv,freight_index,daily
2025-01-10,1048.0,1048.0,1048.0,1048.0,0.0,8.15,8.1527,1020.29,1158.6,1550.78,False,True,False,False,2025,1,1,Friday,investing_bdi_csv,freight_index,daily
2025-01-13,1093.0,1093.0,1093.0,1093.0,0.0,4.29,4.2939,1029.43,1143.8,1542.77,False,False,False,False,2025,1,1,Monday,investing_bdi_csv,freight_index,daily
2025-01-14,1080.0,1080.0,1080.0,1080.0,0.0,-1.19,-1.1894,1030.57,1128.83,1533.44,False,False,False,False,2025,1,1,Tuesday,investing_bdi_csv,freight_index,daily
2025-01-15,1063.0,1063.0,1063.0,1063.0,0.0,-1.57,-1.5741,1033.43,1111.57,1523.62,False,False,False,False,2025,1,1,Wednesday,investing_bdi_csv,freight_index,daily
2025-01-16,1023.0,1023.0,1023.0,1023.0,0.0,-3.76,-3.7629,1034.57,1095.37,1513.86,False,False,False,False,2025,1,1,Thursday,investing_bdi_csv,freight_index,daily
2025-01-17,987.0,987.0,987.0,987.0,0.0,-3.52,-3.5191,1037.57,1080.97,1503.5,False,False,False,False,2025,1,1,Friday,investing_bdi_csv,freight_index,daily
2025-01-20,957.0,957.0,957.0,957.0,0.0,-3.04,-3.0395,1035.86,1067.73,1492.57,False,False,False,False,2025,1,1,Monday,investing_bdi_csv,freight_index,daily
2025-01-21,928.0,928.0,928.0,928.0,0.0,-3.03,-3.0303,1018.71,1055.4,1481.12,False,False,False,False,2025,1,1,Tuesday,investing_bdi_csv,freight_index,daily
2025-01-22,893.0,893.0,893.0,893.0,0.0,-3.77,-3.7716,990.14,1043.93,1469.48,False,False,False,False,2025,1,1,Wednesday,investing_bdi_csv,freight_index,daily
2025-01-23,824.0,824.0,824.0,824.0,0.0,-7.73,-7.7268,953.57,1032.07,1456.82,False,False,True,False,2025,1,1,Thursday,investing_bdi_csv,freight_index,daily
2025-01-24,778.0,778.0,778.0,778.0,0.0,-5.58,-5.5825,912.86,1019.33,1444.06,False,False,True,False,2025,1,1,Friday,investing_bdi_csv,freight_index,daily
2025-01-27,761.0,761.0,761.0,761.0,0.0,-2.19,-2.1851,875.43,1005.8,1431.51,False,False,False,False,2025,1,1,Monday,investing_bdi_csv,freight_index,daily
2025-01-28,746.0,746.0,746.0,746.0,0.0,-1.97,-1.9711,841.0,991.73,1418.73,False,False,False,False,2025,1,1,Tuesday,investing_bdi_csv,freight_index,daily
2025-01-29,726.0,726.0,726.0,726.0,0.0,-2.68,-2.681,808.0,977.4,1405.68,False,False,False,False,2025,1,1,Wednesday,investing_bdi_csv,freight_index,daily
2025-01-30,715.0,715.0,715.0,715.0,0.0,-1.52,-1.5152,777.57,964.37,1392.62,False,False,False,False,2025,1,1,Thursday,investing_bdi_csv,freight_index,daily
2025-01-31,735.0,735.0,735.0,735.0,0.0,2.8,2.7972,755.0,953.7,1378.83,False,False,False,False,2025,1,1,Friday,investing_bdi_csv,freight_index,daily
2025-02-03,738.0,738.0,738.0,738.0,0.0,0.41,0.4082,742.71,943.27,1365.07,False,False,False,False,2025,2,1,Monday,investing_bdi_csv,freight_index,daily
2025-02-04,753.0,753.0,753.0,753.0,0.0,2.03,2.0325,739.14,932.67,1351.22,False,False,False,False,2025,2,1,Tuesday,investing_bdi_csv,freight_index,daily
2025-02-05,771.0,771.0,771.0,771.0,0.0,2.39,2.3904,740.57,923.27,1337.41,False,False,False,False,2025,2,1,Wednesday,investing_bdi_csv,freight_index,daily
2025-02-06,793.0,793.0,793.0,793.0,0.0,2.85,2.8534,747.29,915.43,1323.82,False,False,False,False,2025,2,1,Thursday,investing_bdi_csv,freight_index,daily
2025-02-07,815.0,815.0,815.0,815.0,0.0,2.77,2.7743,760.0,910.07,1309.64,False,False,False,False,2025,2,1,Friday,investing_bdi_csv,freight_index,daily
2025-02-10,809.0,809.0,809.0,809.0,0.0,-0.74,-0.7362,773.43,904.03,1295.19,False,False,False,False,2025,2,1,Monday,investing_bdi_csv,freight_index,daily
2025-02-11,801.0,801.0,801.0,801.0,0.0,-0.99,-0.9889,782.86,897.6,1280.93,False,False,False,False,2025,2,1,Tuesday,investing_bdi_csv,freight_index,daily
2025-02-12,776.0,776.0,776.0,776.0,0.0,-3.12,-3.1211,788.29,890.23,1267.0,False,False,False,False,2025,2,1,Wednesday,investing_bdi_csv,freight_index,daily
2025-02-13,780.0,780.0,780.0,780.0,0.0,0.52,0.5155,792.14,881.93,1253.69,False,False,False,False,2025,2,1,Thursday,investing_bdi_csv,freight_index,daily
2025-02-14,792.0,792.0,792.0,792.0,0.0,1.54,1.5385,795.14,872.6,1240.92,False,False,False,False,2025,2,1,Friday,investing_bdi_csv,freight_index,daily
2025-02-17,806.0,806.0,806.0,806.0,0.0,1.77,1.7677,797.0,864.7,1228.46,False,False,False,False,2025,2,1,Monday,investing_bdi_csv,freight_index,daily
2025-02-18,841.0,841.0,841.0,841.0,0.0,4.34,4.3424,800.71,858.9,1216.61,False,False,False,False,2025,2,1,Tuesday,investing_bdi_csv,freight_index,daily
2025-02-19,904.0,904.0,904.0,904.0,0.0,7.49,7.4911,814.29,856.83,1205.99,False,True,False,False,2025,2,1,Wednesday,investing_bdi_csv,freight_index,daily
2025-02-20,941.0,941.0,941.0,941.0,0.0,4.09,4.0929,834.29,855.9,1196.46,False,False,False,False,2025,2,1,Thursday,investing_bdi_csv,freight_index,daily
2025-02-21,981.0,981.0,981.0,981.0,0.0,4.25,4.2508,863.57,853.67,1187.47,False,False,False,False,2025,2,1,Friday,investing_bdi_csv,freight_index,daily
2025-02-24,1002.0,1002.0,1002.0,1002.0,0.0,2.14,2.1407,895.29,850.63,1178.5,False,False,False,False,2025,2,1,Monday,investing_bdi_csv,freight_index,daily
2025-02-25,1039.0,1039.0,1039.0,1039.0,0.0,3.69,3.6926,930.57,849.27,1169.89,False,False,False,False,2025,2,1,Tuesday,investing_bdi_csv,freight_index,daily
2025-02-26,1112.0,1112.0,1112.0,1112.0,0.0,7.03,7.026,974.29,850.9,1162.62,False,True,False,False,2025,2,1,Wednesday,investing_bdi_csv,freight_index,daily
2025-02-27,1159.0,1159.0,1159.0,1159.0,0.0,4.23,4.2266,1019.71,855.43,1156.88,False,False,False,False,2025,2,1,Thursday,investing_bdi_csv,freight_index,daily
2025-02-28,1229.0,1229.0,1229.0,1229.0,0.0,6.04,6.0397,1066.14,863.5,1152.82,False,True,False,False,2025,2,1,Friday,investing_bdi_csv,freight_index,daily
2025-03-03,1276.0,1276.0,1276.0,1276.0,0.0,3.82,3.8242,1114.0,874.13,1149.49,False,False,False,False,2025,3,1,Monday,investing_bdi_csv,freight_index,daily
2025-03-04,1262.0,1262.0,1262.0,1262.0,0.0,-1.1,-1.0972,1154.14,885.27,1146.33,False,False,False,False,2025,3,1,Tuesday,investing_bdi_csv,freight_index,daily
2025-03-05,1228.0,1228.0,1228.0,1228.0,0.0,-2.69,-2.6941,1186.43,896.43,1143.53,False,False,False,False,2025,3,1,Wednesday,investing_bdi_csv,freight_index,daily
2025-03-06,1286.0,1286.0,1286.0,1286.0,0.0,4.72,4.7231,1221.71,911.83,1141.77,False,False,False,False,2025,3,1,Thursday,investing_bdi_csv,freight_index,daily
2025-03-07,1400.0,1400.0,1400.0,1400.0,0.0,8.86,8.8647,1262.86,932.57,1141.58,False,True,False,False,2025,3,1,Friday,investing_bdi_csv,freight_index,daily
2025-03-10,1424.0,1424.0,1424.0,1424.0,0.0,1.71,1.7143,1300.71,954.67,1141.73,False,False,False,False,2025,3,1,Monday,investing_bdi_csv,freight_index,daily
2025-03-11,1436.0,1436.0,1436.0,1436.0,0.0,0.84,0.8427,1330.29,977.67,1142.33,False,False,False,False,2025,3,1,Tuesday,investing_bdi_csv,freight_index,daily
2025-03-12,1559.0,1559.0,1559.0,1559.0,0.0,8.57,8.5655,1370.71,1005.43,1144.08,True,True,False,False,2025,3,1,Wednesday,investing_bdi_csv,freight_index,daily
2025-03-13,1650.0,1650.0,1650.0,1650.0,0.0,5.84,5.8371,1426.14,1036.6,1146.91,True,True,False,False,2025,3,1,Thursday,investing_bdi_csv,freight_index,daily
2025-03-14,1669.0,1669.0,1669.0,1669.0,0.0,1.15,1.1515,1489.14,1067.73,1150.03,True,False,False,False,2025,3,1,Friday,investing_bdi_csv,freight_index,daily
2025-03-17,1658.0,1658.0,1658.0,1658.0,0.0,-0.66,-0.6591,1542.29,1098.4,1153.14,True,False,False,False,2025,3,1,Monday,investing_bdi_csv,freight_index,daily
2025-03-18,1650.0,1650.0,1650.0,1650.0,0.0,-0.48,-0.4825,1578.0,1128.3,1156.21,True,False,False,False,2025,3,1,Tuesday,investing_bdi_csv,freight_index,daily
2025-03-19,1637.0,1637.0,1637.0,1637.0,0.0,-0.79,-0.7879,1608.43,1157.17,1158.79,True,False,False,False,2025,3,1,Wednesday,investing_bdi_csv,freight_index,daily
2025-03-20,1635.0,1635.0,1635.0,1635.0,0.0,-0.12,-0.1222,1636.86,1185.23,1161.1,True,False,False,False,2025,3,1,Thursday,investing_bdi_csv,freight_index,daily
2025-03-21,1643.0,1643.0,1643.0,1643.0,0.0,0.49,0.4893,1648.86,1212.83,1163.23,True,False,False,False,2025,3,1,Friday,investing_bdi_csv,freight_index,daily
2025-03-24,1652.0,1652.0,1652.0,1652.0,0.0,0.55,0.5478,1649.14,1240.93,1164.98,True,False,False,False,2025,3,1,Monday,investing_bdi_csv,freight_index,daily
2025-03-25,1642.0,1642.0,1642.0,1642.0,0.0,-0.61,-0.6053,1645.29,1268.97,1165.91,True,False,False,False,2025,3,1,Tuesday,investing_bdi_csv,freight_index,daily
2025-03-26,1634.0,1634.0,1634.0,1634.0,0.0,-0.49,-0.4872,1641.86,1297.57,1165.91,True,False,False,False,2025,3,1,Wednesday,investing_bdi_csv,freight_index,daily
2025-03-27,1621.0,1621.0,1621.0,1621.0,0.0,-0.8,-0.7956,1637.71,1325.6,1165.81,True,False,False,False,2025,3,1,Thursday,investing_bdi_csv,freight_index,daily
2025-03-28,1602.0,1602.0,1602.0,1602.0,0.0,-1.17,-1.1721,1632.71,1352.6,1164.81,True,False,False,False,2025,3,1,Friday,investing_bdi_csv,freight_index,daily
2025-03-31,1598.0,1598.0,1598.0,1598.0,0.0,-0.25,-0.2497,1627.43,1379.0,1162.73,True,False,False,False,2025,3,1,Monday,investing_bdi_csv,freight_index,daily
2025-04-01,1587.0,1587.0,1587.0,1587.0,0.0,-0.69,-0.6884,1619.43,1403.87,1160.86,True,False,False,False,2025,4,2,Tuesday,investing_bdi_csv,freight_index,daily
2025-04-02,1583.0,1583.0,1583.0,1583.0,0.0,-0.25,-0.252,1609.57,1426.5,1160.37,True,False,False,False,2025,4,2,Wednesday,investing_bdi_csv,freight_index,daily
2025-04-03,1540.0,1540.0,1540.0,1540.0,0.0,-2.72,-2.7164,1595.0,1446.47,1159.52,True,False,False,False,2025,4,2,Thursday,investing_bdi_csv,freight_index,daily
2025-04-04,1489.0,1489.0,1489.0,1489.0,0.0,-3.31,-3.3117,1574.29,1463.4,1158.56,True,False,False,False,2025,4,2,Friday,investing_bdi_csv,freight_index,daily
2025-04-07,1401.0,1401.0,1401.0,1401.0,0.0,-5.91,-5.91,1542.86,1476.7,1157.04,False,False,True,False,2025,4,2,Monday,investing_bdi_csv,freight_index,daily
2025-04-08,1342.0,1342.0,1342.0,1342.0,0.0,-4.21,-4.2113,1505.71,1486.8,1154.97,False,False,False,False,2025,4,2,Tuesday,investing_bdi_csv,freight_index,daily
2025-04-09,1259.0,1259.0,1259.0,1259.0,0.0,-6.18,-6.1848,1457.29,1491.7,1151.39,False,False,True,False,2025,4,2,Wednesday,investing_bdi_csv,freight_index,daily
2025-04-10,1269.0,1269.0,1269.0,1269.0,0.0,0.79,0.7943,1411.86,1495.37,1148.72,False,False,False,False,2025,4,2,Thursday,investing_bdi_csv,freight_index,daily
2025-04-11,1274.0,1274.0,1274.0,1274.0,0.0,0.39,0.394,1367.71,1496.87,1147.11,False,False,False,False,2025,4,2,Friday,investing_bdi_csv,freight_index,daily
2025-04-14,1282.0,1282.0,1282.0,1282.0,0.0,0.63,0.6279,1330.86,1497.07,1146.31,False,False,False,False,2025,4,2,Monday,investing_bdi_csv,freight_index,daily
2025-04-15,1263.0,1263.0,1263.0,1263.0,0.0,-1.48,-1.4821,1298.57,1497.1,1145.92,False,False,False,False,2025,4,2,Tuesday,investing_bdi_csv,freight_index,daily
2025-04-16,1241.0,1241.0,1241.0,1241.0,0.0,-1.74,-1.7419,1275.71,1497.53,1145.97,False,False,False,False,2025,4,2,Wednesday,investing_bdi_csv,freight_index,daily
2025-04-17,1261.0,1261.0,1261.0,1261.0,0.0,1.61,1.6116,1264.14,1496.7,1146.87,False,False,False,False,2025,4,2,Thursday,investing_bdi_csv,freight_index,daily
2025-04-22,1261.0,1261.0,1261.0,1261.0,0.0,0.0,0.0,1264.43,1492.07,1147.99,False,False,False,False,2025,4,2,Tuesday,investing_bdi_csv,freight_index,daily
2025-04-23,1300.0,1300.0,1300.0,1300.0,0.0,3.09,3.0928,1268.86,1487.93,1149.47,False,False,False,False,2025,4,2,Wednesday,investing_bdi_csv,freight_index,daily
2025-04-24,1353.0,1353.0,1353.0,1353.0,0.0,4.08,4.0769,1280.14,1485.17,1151.52,False,False,False,False,2025,4,2,Thursday,investing_bdi_csv,freight_index,daily
2025-04-25,1373.0,1373.0,1373.0,1373.0,0.0,1.48,1.4782,1293.14,1478.97,1153.93,False,False,False,False,2025,4,2,Friday,investing_bdi_csv,freight_index,daily
2025-04-28,1403.0,1403.0,1403.0,1403.0,0.0,2.18,2.185,1313.14,1470.73,1157.23,False,False,False,False,2025,4,2,Monday,investing_bdi_csv,freight_index,daily
2025-04-29,1398.0,1398.0,1398.0,1398.0,0.0,-0.36,-0.3564,1335.57,1461.7,1161.04,False,False,False,False,2025,4,2,Tuesday,investing_bdi_csv,freight_index,daily
2025-04-30,1386.0,1386.0,1386.0,1386.0,0.0,-0.86,-0.8584,1353.43,1452.63,1164.77,False,False,False,False,2025,4,2,Wednesday,investing_bdi_csv,freight_index,daily
2025-05-01,1411.0,1411.0,1411.0,1411.0,0.0,1.8,1.8038,1374.86,1444.67,1168.54,False,False,False,False,2025,5,2,Thursday,investing_bdi_csv,freight_index,daily
2025-05-02,1421.0,1421.0,1421.0,1421.0,0.0,0.71,0.7087,1392.14,1437.47,1172.63,False,False,False,False,2025,5,2,Friday,investing_bdi_csv,freight_index,daily
2025-05-06,1406.0,1406.0,1406.0,1406.0,0.0,-1.06,-1.0556,1399.71,1429.83,1176.83,False,False,False,False,2025,5,2,Tuesday,investing_bdi_csv,freight_index,daily
2025-05-07,1374.0,1374.0,1374.0,1374.0,0.0,-2.28,-2.276,1399.86,1420.87,1181.26,False,False,False,False,2025,5,2,Wednesday,investing_bdi_csv,freight_index,daily
2025-05-08,1316.0,1316.0,1316.0,1316.0,0.0,-4.22,-4.2213,1387.43,1409.67,1184.88,False,False,False,False,2025,5,2,Thursday,investing_bdi_csv,freight_index,daily
2025-05-09,1299.0,1299.0,1299.0,1299.0,0.0,-1.29,-1.2918,1373.29,1398.23,1188.27,False,False,False,False,2025,5,2,Friday,investing_bdi_csv,freight_index,daily
2025-05-12,1304.0,1304.0,1304.0,1304.0,0.0,0.38,0.3849,1361.57,1387.23,1191.68,False,False,False,False,2025,5,2,Monday,investing_bdi_csv,freight_index,daily
2025-05-13,1280.0,1280.0,1280.0,1280.0,0.0,-1.84,-1.8405,1342.86,1375.87,1194.47,False,False,False,False,2025,5,2,Tuesday,investing_bdi_csv,freight_index,daily
2025-05-14,1267.0,1267.0,1267.0,1267.0,0.0,-1.02,-1.0156,1320.86,1364.7,1196.63,False,False,False,False,2025,5,2,Wednesday,investing_bdi_csv,freight_index,daily
2025-05-15,1305.0,1305.0,1305.0,1305.0,0.0,3.0,2.9992,1306.43,1354.93,1199.54,False,False,False,False,2025,5,2,Thursday,investing_bdi_csv,freight_index,daily
2025-05-16,1388.0,1388.0,1388.0,1388.0,0.0,6.36,6.3602,1308.43,1348.3,1203.69,False,True,False,False,2025,5,2,Friday,investing_bdi_csv,freight_index,daily
2025-05-19,1347.0,1347.0,1347.0,1347.0,0.0,-2.95,-2.9539,1312.86,1340.43,1207.92,False,False,False,False,2025,5,2,Monday,investing_bdi_csv,freight_index,daily
2025-05-20,1340.0,1340.0,1340.0,1340.0,0.0,-0.52,-0.5197,1318.71,1333.77,1212.04,False,False,False,False,2025,5,2,Tuesday,investing_bdi_csv,freight_index,daily
2025-05-21,1337.0,1337.0,1337.0,1337.0,0.0,-0.22,-0.2239,1323.43,1328.7,1215.26,False,False,False,False,2025,5,2,Wednesday,investing_bdi_csv,freight_index,daily
2025-05-22,1341.0,1341.0,1341.0,1341.0,0.0,0.3,0.2992,1332.14,1326.7,1218.01,False,False,False,False,2025,5,2,Thursday,investing_bdi_csv,freight_index,daily
2025-05-23,1340.0,1340.0,1340.0,1340.0,0.0,-0.07,-0.0746,1342.57,1326.63,1220.9,False,False,False,False,2025,5,2,Friday,investing_bdi_csv,freight_index,daily
2025-05-27,1296.0,1296.0,1296.0,1296.0,0.0,-3.28,-3.2836,1341.29,1327.87,1223.49,False,False,False,False,2025,5,2,Tuesday,investing_bdi_csv,freight_index,daily
2025-05-28,1303.0,1303.0,1303.0,1303.0,0.0,0.54,0.5401,1329.14,1329.0,1226.6,False,False,False,False,2025,5,2,Wednesday,investing_bdi_csv,freight_index,daily
2025-05-29,1353.0,1353.0,1353.0,1353.0,0.0,3.84,3.8373,1330.0,1331.63,1230.67,False,False,False,False,2025,5,2,Thursday,investing_bdi_csv,freight_index,daily
2025-05-30,1418.0,1418.0,1418.0,1418.0,0.0,4.8,4.8041,1341.14,1336.17,1235.79,False,False,False,False,2025,5,2,Friday,investing_bdi_csv,freight_index,daily
2025-06-02,1422.0,1422.0,1422.0,1422.0,0.0,0.28,0.2821,1353.29,1341.47,1241.28,False,False,False,False,2025,6,2,Monday,investing_bdi_csv,freight_index,daily
2025-06-03,1430.0,1430.0,1430.0,1430.0,0.0,0.56,0.5626,1366.0,1347.77,1247.24,False,False,False,False,2025,6,2,Tuesday,investing_bdi_csv,freight_index,daily
2025-06-04,1489.0,1489.0,1489.0,1489.0,0.0,4.13,4.1259,1387.29,1355.37,1254.63,True,False,False,False,2025,6,2,Wednesday,investing_bdi_csv,freight_index,daily
2025-06-05,1626.0,1626.0,1626.0,1626.0,0.0,9.2,9.2008,1434.43,1367.53,1264.06,True,True,False,False,2025,6,2,Thursday,investing_bdi_csv,freight_index,daily
2025-06-06,1633.0,1633.0,1633.0,1633.0,0.0,0.43,0.4305,1481.57,1378.63,1273.74,True,False,False,False,2025,6,2,Friday,investing_bdi_csv,freight_index,daily
2025-06-09,1691.0,1691.0,1691.0,1691.0,0.0,3.55,3.5517,1529.86,1389.9,1284.24,True,False,False,False,2025,6,2,Monday,investing_bdi_csv,freight_index,daily
2025-06-10,1680.0,1680.0,1680.0,1680.0,0.0,-0.65,-0.6505,1567.29,1400.13,1294.84,True,False,False,False,2025,6,2,Tuesday,investing_bdi_csv,freight_index,daily
2025-06-11,1738.0,1738.0,1738.0,1738.0,0.0,3.45,3.4524,1612.43,1411.3,1306.21,True,False,False,False,2025,6,2,Wednesday,investing_bdi_csv,freight_index,daily
2025-06-12,1904.0,1904.0,1904.0,1904.0,0.0,9.55,9.5512,1680.14,1428.17,1319.2,True,True,False,False,2025,6,2,Thursday,investing_bdi_csv,freight_index,daily
2025-06-13,1968.0,1968.0,1968.0,1968.0,0.0,3.36,3.3613,1748.57,1447.57,1332.87,True,False,False,False,2025,6,2,Friday,investing_bdi_csv,freight_index,daily
2025-06-16,1975.0,1975.0,1975.0,1975.0,0.0,0.36,0.3557,1798.43,1466.37,1346.44,True,False,False,False,2025,6,2,Monday,investing_bdi_csv,freight_index,daily
